solver_item_id,solver_difficulty,solver_difficulty_centered,solver_easiness_z,solver_loading_factor_1,solver_dominant_factor,solver_item_id_meta,solver_selected_order,solver_difficulty_meta,solver_platform,solver_question_content,solver_starter_code,solver_prompt,solver_difficulty_laplace_se,solver_difficulty_centered_laplace_se,solver_difficulty_centered_laplace_lo,solver_difficulty_centered_laplace_hi,solver_scores,question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
3571,4.722568035125732,4.634087085723877,-4.722568035125732,-2.266308307647705,factor_1,3571,201,hard,leetcode,,,,9.503332138061523,9.492000579833984,-13.970235824584961,23.2384090423584,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3571,"['gemini_2.5_flash_lite:3571:110:bwd', 'gemini_2.5_flash:3571:72:fwd', 'qwen3_235b:3571:56:bwd', 'claude_4_sonnet:3571:79:fwd']","['gemini_2.5_flash_lite:3571:110', 'gemini_2.5_flash:3571:72', 'qwen3_235b:3571:56', 'claude_4_sonnet:3571:79']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3571:110:bwd': 'B', 'gemini_2.5_flash:3571:72:fwd': 'A', 'qwen3_235b:3571:56:bwd': 'B', 'claude_4_sonnet:3571:79:fwd': 'A'}",4,medium,0.8715643435716629,2.5073161125183105,5.963695001800099,1.1944476221836167,1.1946041822232707,"{'gemini_2.5_flash_lite:3571:110:bwd': 'factor_1', 'gemini_2.5_flash:3571:72:fwd': 'factor_1', 'qwen3_235b:3571:56:bwd': 'factor_1', 'claude_4_sonnet:3571:79:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.25, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.75, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}"
3733,4.711483001708984,4.623002052307129,-4.711483001708984,-2.382735252380371,factor_1,3733,263,hard,leetcode,,,,9.592482566833496,9.580992698669434,-14.155743598937988,23.401748657226562,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3733,"['claude_4_sonnet:3733:111:bwd', 'gemini_2.5_pro:3733:63:bwd', 'gemini_2.5_flash_lite:3733:152:fwd', 'gemini_2.5_flash:3733:109:bwd', 'qwen3_235b:3733:85:fwd']","['claude_4_sonnet:3733:111', 'gemini_2.5_pro:3733:63', 'gemini_2.5_flash_lite:3733:152', 'gemini_2.5_flash:3733:109', 'qwen3_235b:3733:85']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_sonnet:3733:111:bwd': 'B', 'gemini_2.5_pro:3733:63:bwd': 'B', 'gemini_2.5_flash_lite:3733:152:fwd': 'A', 'gemini_2.5_flash:3733:109:bwd': 'B', 'qwen3_235b:3733:85:fwd': 'A'}",5,easy,-1.491784156858921,0.1439676523208618,2.90045758431347,1.7248822855507489,1.7244633515957595,"{'claude_4_sonnet:3733:111:bwd': 'factor_1', 'gemini_2.5_pro:3733:63:bwd': 'factor_1', 'gemini_2.5_flash_lite:3733:152:fwd': 'factor_1', 'gemini_2.5_flash:3733:109:bwd': 'factor_1', 'qwen3_235b:3733:85:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.6, 'mistral_3b': 0.4, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.4, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.6}"
3649,4.703479766845703,4.614998817443848,-4.703479766845703,-4.127863883972168,factor_1,3649,231,medium,leetcode,,,,10.743843078613281,10.730358123779297,-16.41650390625,25.646499633789062,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3649,"['claude_4_sonnet:3649:94:fwd', 'gemini_2.5_flash:3649:357:bwd', 'claude_4_opus:3649:60:bwd', 'claude_3.7_sonnet:3649:72:bwd', 'gemini_2.5_flash_lite:3649:128:fwd']","['claude_4_sonnet:3649:94', 'gemini_2.5_flash:3649:357', 'claude_4_opus:3649:60', 'claude_3.7_sonnet:3649:72', 'gemini_2.5_flash_lite:3649:128']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_4_sonnet:3649:94:fwd': 'A', 'gemini_2.5_flash:3649:357:bwd': 'B', 'claude_4_opus:3649:60:bwd': 'B', 'claude_3.7_sonnet:3649:72:bwd': 'B', 'gemini_2.5_flash_lite:3649:128:fwd': 'A'}",5,easy,-1.6523181915283203,-0.016566383838653564,3.5337107986118523,0.8153978575745595,0.8158591193430021,"{'claude_4_sonnet:3649:94:fwd': 'factor_1', 'gemini_2.5_flash:3649:357:bwd': 'factor_1', 'claude_4_opus:3649:60:bwd': 'factor_1', 'claude_3.7_sonnet:3649:72:bwd': 'factor_1', 'gemini_2.5_flash_lite:3649:128:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6, 'mistral_14b': 0.6, 'mistral_3b': 1.0, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.2}"
abc364_e,4.703158378601074,4.614677429199219,-4.703158378601074,-1.7598774433135986,factor_1,abc364_e,486,hard,atcoder,,,,8.668109893798828,8.65827751159668,-12.355546951293945,21.584901809692383,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc364_e,"['gemini_2.5_pro:abc364_e:119:fwd', 'qwen3_235b:abc364_e:149:fwd']","['gemini_2.5_pro:abc364_e:119', 'qwen3_235b:abc364_e:149']","['gemini_2.5_pro', 'qwen3_235b']",['fwd'],"{'gemini_2.5_pro:abc364_e:119:fwd': 'A', 'qwen3_235b:abc364_e:149:fwd': 'A'}",2,hard,3.6553298085927963,5.291081607341766,5.531998172582616,3.095267794608823,3.0943549312681964,"{'gemini_2.5_pro:abc364_e:119:fwd': 'factor_1', 'qwen3_235b:abc364_e:149:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
3573,4.701547145843506,4.61306619644165,-4.701547145843506,-2.196106195449829,factor_1,3573,202,medium,leetcode,,,,9.315452575683594,9.30445384979248,-13.623664855957031,22.849796295166016,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3573,"['gemini_2.5_flash:3573:73:fwd', 'qwen3_235b:3573:57:bwd', 'claude_4_sonnet:3573:80:fwd', 'gemini_2.5_flash_lite:3573:111:bwd', 'claude_4_opus:3573:51:bwd']","['gemini_2.5_flash:3573:73', 'qwen3_235b:3573:57', 'claude_4_sonnet:3573:80', 'gemini_2.5_flash_lite:3573:111', 'claude_4_opus:3573:51']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:3573:73:fwd': 'A', 'qwen3_235b:3573:57:bwd': 'B', 'claude_4_sonnet:3573:80:fwd': 'A', 'gemini_2.5_flash_lite:3573:111:bwd': 'B', 'claude_4_opus:3573:51:bwd': 'B'}",5,hard,-2.75317177772522,-1.1174200057983399,6.769518915091862,1.3300622643819717,1.3299503600755533,"{'gemini_2.5_flash:3573:73:fwd': 'factor_1', 'qwen3_235b:3573:57:bwd': 'factor_1', 'claude_4_sonnet:3573:80:fwd': 'factor_1', 'gemini_2.5_flash_lite:3573:111:bwd': 'factor_1', 'claude_4_opus:3573:51:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.8}"
3428,4.688645362854004,4.600164413452148,-4.688645362854004,-5.207753658294678,factor_1,3428,149,easy,leetcode,,,,10.962662696838379,10.948805809020996,-16.859495162963867,26.059823989868164,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3428,['gemini_2.5_flash:3428:49:bwd'],['gemini_2.5_flash:3428:49'],['gemini_2.5_flash'],['bwd'],{'gemini_2.5_flash:3428:49:bwd': 'B'},1,easy,-5.43202543258667,-3.796273708343506,0.0,3.035362482070923,3.035059690475464,{'gemini_2.5_flash:3428:49:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
2857,4.637081146240234,4.548600196838379,-4.637081146240234,-4.239184379577637,factor_1,2857,31,easy,leetcode,,,,10.436649322509766,10.423690795898438,-15.881834983825684,24.979034423828125,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2857,"['gemini_2.5_flash:2857:312:fwd', 'claude_4_sonnet:2857:11:bwd', 'gemini_2.5_flash_lite:2857:12:bwd', 'claude_4_opus:2857:7:fwd']","['gemini_2.5_flash:2857:312', 'claude_4_sonnet:2857:11', 'gemini_2.5_flash_lite:2857:12', 'claude_4_opus:2857:7']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:2857:312:fwd': 'A', 'claude_4_sonnet:2857:11:bwd': 'B', 'gemini_2.5_flash_lite:2857:12:bwd': 'B', 'claude_4_opus:2857:7:fwd': 'A'}",4,medium,-2.390023171901703,-0.7542714178562164,7.676737559981815,1.2701070881630843,1.2701844975003964,"{'gemini_2.5_flash:2857:312:fwd': 'factor_1', 'claude_4_sonnet:2857:11:bwd': 'factor_1', 'gemini_2.5_flash_lite:2857:12:bwd': 'factor_1', 'claude_4_opus:2857:7:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 1.0, 'mistral_3b': 0.75, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}"
3446,4.633096218109131,4.544615268707275,-4.633096218109131,-1.674560546875,factor_1,3446,155,easy,leetcode,,,,8.229804992675781,8.220781326293945,-11.568117141723633,20.657346725463867,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3446,['qwen3_235b:3446:38:bwd'],['qwen3_235b:3446:38'],['qwen3_235b'],['bwd'],{'qwen3_235b:3446:38:bwd': 'B'},1,easy,1.2739087343215942,2.909660577774048,0.0,0.8969491124153137,0.9003755450248718,{'qwen3_235b:3446:38:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0}"
abc386_d,4.616374492645264,4.527893543243408,-4.616374492645264,-1.1959304809570312,factor_1,abc386_d,584,hard,atcoder,,,,7.2343268394470215,7.227210998535156,-9.637439727783203,18.693227767944336,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc386_d,"['claude_4_sonnet:abc386_d:247:bwd', 'gemini_2.5_flash:abc386_d:258:fwd', 'claude_3.7_sonnet:abc386_d:309:fwd', 'qwen3_235b:abc386_d:184:fwd', 'gemini_2.5_pro:abc386_d:243:fwd']","['claude_4_sonnet:abc386_d:247', 'gemini_2.5_flash:abc386_d:258', 'claude_3.7_sonnet:abc386_d:309', 'qwen3_235b:abc386_d:184', 'gemini_2.5_pro:abc386_d:243']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_sonnet:abc386_d:247:bwd': 'B', 'gemini_2.5_flash:abc386_d:258:fwd': 'A', 'claude_3.7_sonnet:abc386_d:309:fwd': 'A', 'qwen3_235b:abc386_d:184:fwd': 'A', 'gemini_2.5_pro:abc386_d:243:fwd': 'A'}",5,hard,-0.3756629705429077,1.2600887775421143,8.33422686408069,2.7461731823408124,2.745119031670113,"{'claude_4_sonnet:abc386_d:247:bwd': 'factor_1', 'gemini_2.5_flash:abc386_d:258:fwd': 'factor_1', 'claude_3.7_sonnet:abc386_d:309:fwd': 'factor_1', 'qwen3_235b:abc386_d:184:fwd': 'factor_1', 'gemini_2.5_pro:abc386_d:243:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6, 'mistral_14b': 0.4, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.8, 'qwen3_5_27b': 0.4, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.2, 'qwen3_5_9b': 0.4}"
3587,4.613319396972656,4.524838447570801,-4.613319396972656,-2.7118349075317383,factor_1,3587,207,medium,leetcode,,,,9.467764854431152,9.45649528503418,-14.009892463684082,23.0595703125,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3587,"['qwen3_235b:3587:60:bwd', 'claude_4_opus:3587:53:bwd', 'claude_3.7_sonnet:3587:62:bwd', 'gemini_2.5_flash_lite:3587:113:fwd', 'gemini_2.5_pro:3587:37:fwd', 'gemini_2.5_flash:3587:75:fwd']","['qwen3_235b:3587:60', 'claude_4_opus:3587:53', 'claude_3.7_sonnet:3587:62', 'gemini_2.5_flash_lite:3587:113', 'gemini_2.5_pro:3587:37', 'gemini_2.5_flash:3587:75']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3587:60:bwd': 'B', 'claude_4_opus:3587:53:bwd': 'B', 'claude_3.7_sonnet:3587:62:bwd': 'B', 'gemini_2.5_flash_lite:3587:113:fwd': 'A', 'gemini_2.5_pro:3587:37:fwd': 'A', 'gemini_2.5_flash:3587:75:fwd': 'A'}",6,hard,2.5544555708765984,4.190207362174988,4.418959840284226,1.9895083808205996,1.9888522154254782,"{'qwen3_235b:3587:60:bwd': 'factor_1', 'claude_4_opus:3587:53:bwd': 'factor_1', 'claude_3.7_sonnet:3587:62:bwd': 'factor_1', 'gemini_2.5_flash_lite:3587:113:fwd': 'factor_1', 'gemini_2.5_pro:3587:37:fwd': 'factor_1', 'gemini_2.5_flash:3587:75:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.16666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.16666666666666666, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.16666666666666666}"
3252,4.60669469833374,4.518213748931885,-4.60669469833374,-4.754861354827881,factor_1,3252,99,easy,leetcode,,,,10.428376197814941,10.41543197631836,-15.896034240722656,24.93246078491211,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3252,"['claude_4_opus:3252:22:bwd', 'gemini_2.5_flash:3252:331:fwd']","['claude_4_opus:3252:22', 'gemini_2.5_flash:3252:331']","['claude_4_opus', 'gemini_2.5_flash']","['bwd', 'fwd']","{'claude_4_opus:3252:22:bwd': 'B', 'gemini_2.5_flash:3252:331:fwd': 'A'}",2,medium,1.9597805738449097,3.5955324172973633,1.6591555358781591,0.695776907683689,0.6979304805607336,"{'claude_4_opus:3252:22:bwd': 'factor_1', 'gemini_2.5_flash:3252:331:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.0}"
3363,4.6017374992370605,4.513256549835205,-4.6017374992370605,-1.3646633625030518,factor_1,3363,127,medium,leetcode,,,,7.532294273376465,7.524595260620117,-10.23495101928711,19.261463165283203,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3363,"['gemini_2.5_flash_lite:3363:66:bwd', 'claude_4_sonnet:3363:51:fwd', 'gemini_2.5_flash:3363:41:bwd']","['gemini_2.5_flash_lite:3363:66', 'claude_4_sonnet:3363:51', 'gemini_2.5_flash:3363:41']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3363:66:bwd': 'B', 'claude_4_sonnet:3363:51:fwd': 'A', 'gemini_2.5_flash:3363:41:bwd': 'B'}",3,hard,0.2999967734018962,1.93574853738149,8.401599944388776,3.10911080349908,3.108003256896209,"{'gemini_2.5_flash_lite:3363:66:bwd': 'factor_1', 'claude_4_sonnet:3363:51:fwd': 'factor_1', 'gemini_2.5_flash:3363:41:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
2839,4.593868255615234,4.505387306213379,-4.593868255615234,-2.8007729053497314,factor_1,2839,25,hard,leetcode,,,,9.453707695007324,9.442462921142578,-14.001839637756348,23.012615203857422,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2839,"['claude_4_opus:2839:5:fwd', 'gemini_2.5_flash_lite:2839:9:fwd', 'gemini_2.5_flash:2839:6:fwd', 'claude_4_sonnet:2839:8:bwd', 'qwen3_235b:2839:3:fwd', 'claude_3.7_sonnet:2839:9:fwd']","['claude_4_opus:2839:5', 'gemini_2.5_flash_lite:2839:9', 'gemini_2.5_flash:2839:6', 'claude_4_sonnet:2839:8', 'qwen3_235b:2839:3', 'claude_3.7_sonnet:2839:9']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:2839:5:fwd': 'A', 'gemini_2.5_flash_lite:2839:9:fwd': 'A', 'gemini_2.5_flash:2839:6:fwd': 'A', 'claude_4_sonnet:2839:8:bwd': 'B', 'qwen3_235b:2839:3:fwd': 'A', 'claude_3.7_sonnet:2839:9:fwd': 'A'}",6,hard,-1.0232465143005054,0.6125053366025289,4.052320685926609,0.878664956986813,0.8789037469403955,"{'claude_4_opus:2839:5:fwd': 'factor_1', 'gemini_2.5_flash_lite:2839:9:fwd': 'factor_1', 'gemini_2.5_flash:2839:6:fwd': 'factor_1', 'claude_4_sonnet:2839:8:bwd': 'factor_1', 'qwen3_235b:2839:3:fwd': 'factor_1', 'claude_3.7_sonnet:2839:9:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.5, 'mistral_3b': 0.8333333333333334, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.16666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
3192,4.591042518615723,4.502561569213867,-4.591042518615723,-3.7478888034820557,factor_1,3192,77,medium,leetcode,,,,10.018364906311035,10.00613021850586,-15.109453201293945,24.11457633972168,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3192,"['qwen3_235b:3192:17:fwd', 'gemini_2.5_pro:3192:3:bwd', 'gemini_2.5_flash_lite:3192:37:fwd', 'claude_3.7_sonnet:3192:201:bwd', 'gemini_2.5_flash:3192:324:fwd', 'claude_4_sonnet:3192:33:fwd']","['qwen3_235b:3192:17', 'gemini_2.5_pro:3192:3', 'gemini_2.5_flash_lite:3192:37', 'claude_3.7_sonnet:3192:201', 'gemini_2.5_flash:3192:324', 'claude_4_sonnet:3192:33']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3192:17:fwd': 'A', 'gemini_2.5_pro:3192:3:bwd': 'B', 'gemini_2.5_flash_lite:3192:37:fwd': 'A', 'claude_3.7_sonnet:3192:201:bwd': 'B', 'gemini_2.5_flash:3192:324:fwd': 'A', 'claude_4_sonnet:3192:33:fwd': 'A'}",6,hard,-3.136689926187197,-1.5009381373723347,5.349251395831794,1.7590012676233824,1.7584927143888398,"{'qwen3_235b:3192:17:fwd': 'factor_1', 'gemini_2.5_pro:3192:3:bwd': 'factor_1', 'gemini_2.5_flash_lite:3192:37:fwd': 'factor_1', 'claude_3.7_sonnet:3192:201:bwd': 'factor_1', 'gemini_2.5_flash:3192:324:fwd': 'factor_1', 'claude_4_sonnet:3192:33:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.5, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.5}"
2891,4.58795166015625,4.4994707107543945,-4.58795166015625,-3.5719356536865234,factor_1,2891,41,medium,leetcode,,,,9.921870231628418,9.909802436828613,-14.92374324798584,23.922683715820312,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2891,"['claude_3.7_sonnet:2891:12:fwd', 'gemini_2.5_flash_lite:2891:17:bwd']","['claude_3.7_sonnet:2891:12', 'gemini_2.5_flash_lite:2891:17']","['claude_3.7_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_3.7_sonnet:2891:12:fwd': 'A', 'gemini_2.5_flash_lite:2891:17:bwd': 'B'}",2,medium,-1.8363470435142517,-0.2005952000617981,0.40288012333539264,0.6898378599769904,0.6920155383130983,"{'claude_3.7_sonnet:2891:12:fwd': 'factor_1', 'gemini_2.5_flash_lite:2891:17:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 1.0}"
