question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
3605,"['gemini_2.5_flash_lite:3605:118:bwd', 'claude_3.7_sonnet:3605:65:fwd']","['gemini_2.5_flash_lite:3605:118', 'claude_3.7_sonnet:3605:65']","['claude_3.7_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3605:118:bwd': 'B', 'claude_3.7_sonnet:3605:65:fwd': 'A'}",2,medium,4.061803296208382,5.697555065155029,5.349622605636095,1.9331071172118348,1.9330833508806717,"{'gemini_2.5_flash_lite:3605:118:bwd': 'factor_1', 'claude_3.7_sonnet:3605:65:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
3376,"['gemini_2.5_flash:3376:43:bwd', 'claude_3.7_sonnet:3376:39:bwd', 'gemini_2.5_pro:3376:212:bwd', 'gemini_2.5_flash_lite:3376:68:fwd', 'claude_4_opus:3376:28:fwd']","['gemini_2.5_flash:3376:43', 'claude_3.7_sonnet:3376:39', 'gemini_2.5_pro:3376:212', 'gemini_2.5_flash_lite:3376:68', 'claude_4_opus:3376:28']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:3376:43:bwd': 'B', 'claude_3.7_sonnet:3376:39:bwd': 'B', 'gemini_2.5_pro:3376:212:bwd': 'B', 'gemini_2.5_flash_lite:3376:68:fwd': 'A', 'claude_4_opus:3376:28:fwd': 'A'}",5,hard,-1.7367979049682618,-0.10104603767395019,7.70458524432091,2.5762160887200958,2.575259681511813,"{'gemini_2.5_flash:3376:43:bwd': 'factor_1', 'claude_3.7_sonnet:3376:39:bwd': 'factor_1', 'gemini_2.5_pro:3376:212:bwd': 'factor_1', 'gemini_2.5_flash_lite:3376:68:fwd': 'factor_1', 'claude_4_opus:3376:28:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.4, 'mistral_3b': 0.4, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.8}"
abc358_e,"['claude_3.7_sonnet:abc358_e:136:bwd', 'gemini_2.5_flash:abc358_e:202:fwd', 'gemini_2.5_flash_lite:abc358_e:272:bwd', 'gemini_2.5_pro:abc358_e:230:fwd']","['claude_3.7_sonnet:abc358_e:136', 'gemini_2.5_flash:abc358_e:202', 'gemini_2.5_flash_lite:abc358_e:272', 'gemini_2.5_pro:abc358_e:230']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'claude_3.7_sonnet:abc358_e:136:bwd': 'B', 'gemini_2.5_flash:abc358_e:202:fwd': 'A', 'gemini_2.5_flash_lite:abc358_e:272:bwd': 'B', 'gemini_2.5_pro:abc358_e:230:fwd': 'A'}",4,easy,-0.647025853395462,0.9887260794639587,7.6436549558859985,1.0703071283163546,1.070606759867845,"{'claude_3.7_sonnet:abc358_e:136:bwd': 'factor_1', 'gemini_2.5_flash:abc358_e:202:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc358_e:272:bwd': 'factor_1', 'gemini_2.5_pro:abc358_e:230:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.25, 'mistral_8b': 0.25, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.75, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}"
abc375_e,"['gemini_2.5_flash:abc375_e:227:fwd', 'claude_4_opus:abc375_e:159:bwd', 'gemini_2.5_pro:abc375_e:135:fwd', 'qwen3_235b:abc375_e:161:bwd', 'gemini_2.5_flash_lite:abc375_e:314:bwd']","['gemini_2.5_flash:abc375_e:227', 'claude_4_opus:abc375_e:159', 'gemini_2.5_pro:abc375_e:135', 'qwen3_235b:abc375_e:161', 'gemini_2.5_flash_lite:abc375_e:314']","['claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:abc375_e:227:fwd': 'A', 'claude_4_opus:abc375_e:159:bwd': 'B', 'gemini_2.5_pro:abc375_e:135:fwd': 'A', 'qwen3_235b:abc375_e:161:bwd': 'B', 'gemini_2.5_flash_lite:abc375_e:314:bwd': 'B'}",5,hard,-0.7846256732940674,0.8511262178421021,5.645209761597502,1.9156264676762735,1.9150768818370723,"{'gemini_2.5_flash:abc375_e:227:fwd': 'factor_1', 'claude_4_opus:abc375_e:159:bwd': 'factor_1', 'gemini_2.5_pro:abc375_e:135:fwd': 'factor_1', 'qwen3_235b:abc375_e:161:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc375_e:314:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.6, 'mistral_14b': 0.4, 'mistral_3b': 0.0, 'mistral_8b': 0.6, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.6}"
3725,"['gemini_2.5_flash:3725:108:fwd', 'qwen3_235b:3725:84:fwd', 'gemini_2.5_flash_lite:3725:151:bwd']","['gemini_2.5_flash:3725:108', 'qwen3_235b:3725:84', 'gemini_2.5_flash_lite:3725:151']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:3725:108:fwd': 'A', 'qwen3_235b:3725:84:fwd': 'A', 'gemini_2.5_flash_lite:3725:151:bwd': 'B'}",3,hard,-0.7237905065218607,0.9119614164034525,8.588488241203178,3.074350667707604,3.073263742097121,"{'gemini_2.5_flash:3725:108:fwd': 'factor_1', 'qwen3_235b:3725:84:fwd': 'factor_1', 'gemini_2.5_flash_lite:3725:151:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.3333333333333333}"
arc191_d,['claude_4_opus:arc191_d:193:bwd'],['claude_4_opus:arc191_d:193'],['claude_4_opus'],['bwd'],{'claude_4_opus:arc191_d:193:bwd': 'B'},1,hard,7.808202266693115,9.443954467773438,0.0,3.649836540222168,3.6490495204925537,{'claude_4_opus:arc191_d:193:bwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3604,"['qwen3_235b:3604:63:bwd', 'gemini_2.5_flash_lite:3604:117:bwd', 'claude_3.7_sonnet:3604:64:fwd', 'claude_4_sonnet:3604:83:fwd']","['qwen3_235b:3604:63', 'gemini_2.5_flash_lite:3604:117', 'claude_3.7_sonnet:3604:64', 'claude_4_sonnet:3604:83']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3604:63:bwd': 'B', 'gemini_2.5_flash_lite:3604:117:bwd': 'B', 'claude_3.7_sonnet:3604:64:fwd': 'A', 'claude_4_sonnet:3604:83:fwd': 'A'}",4,hard,0.9352316036820412,2.570983409881592,4.619213829465614,1.0347592942549282,1.0351035614195534,"{'qwen3_235b:3604:63:bwd': 'factor_1', 'gemini_2.5_flash_lite:3604:117:bwd': 'factor_1', 'claude_3.7_sonnet:3604:64:fwd': 'factor_1', 'claude_4_sonnet:3604:83:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.75, 'mistral_3b': 0.5, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.0}"
abc375_d,"['claude_3.7_sonnet:abc375_d:149:fwd', 'claude_4_sonnet:abc375_d:226:fwd', 'gemini_2.5_flash_lite:abc375_d:313:bwd', 'gemini_2.5_flash:abc375_d:405:fwd']","['claude_3.7_sonnet:abc375_d:149', 'claude_4_sonnet:abc375_d:226', 'gemini_2.5_flash_lite:abc375_d:313', 'gemini_2.5_flash:abc375_d:405']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_3.7_sonnet:abc375_d:149:fwd': 'A', 'claude_4_sonnet:abc375_d:226:fwd': 'A', 'gemini_2.5_flash_lite:abc375_d:313:bwd': 'B', 'gemini_2.5_flash:abc375_d:405:fwd': 'A'}",4,easy,2.090376414358616,3.7261283695697784,3.855863758826797,2.024956547636914,2.0244209374328315,"{'claude_3.7_sonnet:abc375_d:149:fwd': 'factor_1', 'claude_4_sonnet:abc375_d:226:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc375_d:313:bwd': 'factor_1', 'gemini_2.5_flash:abc375_d:405:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.25, 'mistral_3b': 0.75, 'mistral_8b': 0.25, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.25, 'qwen3_5_9b': 0.5}"
abc322_d,"['gemini_2.5_flash_lite:abc322_d:212:bwd', 'claude_4_sonnet:abc322_d:155:fwd', 'gemini_2.5_pro:abc322_d:87:bwd', 'gemini_2.5_flash:abc322_d:371:fwd', 'claude_3.7_sonnet:abc322_d:262:fwd']","['gemini_2.5_flash_lite:abc322_d:212', 'claude_4_sonnet:abc322_d:155', 'gemini_2.5_pro:abc322_d:87', 'gemini_2.5_flash:abc322_d:371', 'claude_3.7_sonnet:abc322_d:262']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc322_d:212:bwd': 'B', 'claude_4_sonnet:abc322_d:155:fwd': 'A', 'gemini_2.5_pro:abc322_d:87:bwd': 'B', 'gemini_2.5_flash:abc322_d:371:fwd': 'A', 'claude_3.7_sonnet:abc322_d:262:fwd': 'A'}",5,hard,1.250958466529846,2.8867102384567263,5.530533730890156,1.5428604341727017,1.5425755221879593,"{'gemini_2.5_flash_lite:abc322_d:212:bwd': 'factor_1', 'claude_4_sonnet:abc322_d:155:fwd': 'factor_1', 'gemini_2.5_pro:abc322_d:87:bwd': 'factor_1', 'gemini_2.5_flash:abc322_d:371:fwd': 'factor_1', 'claude_3.7_sonnet:abc322_d:262:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.4, 'mistral_14b': 0.4, 'mistral_3b': 0.6, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 0.2, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.4, 'qwen3_5_9b': 0.4}"
3534,"['gemini_2.5_flash_lite:3534:99:bwd', 'gemini_2.5_flash:3534:64:fwd', 'claude_3.7_sonnet:3534:234:fwd', 'gemini_2.5_pro:3534:29:bwd', 'claude_4_opus:3534:45:fwd']","['gemini_2.5_flash_lite:3534:99', 'gemini_2.5_flash:3534:64', 'claude_3.7_sonnet:3534:234', 'gemini_2.5_pro:3534:29', 'claude_4_opus:3534:45']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3534:99:bwd': 'B', 'gemini_2.5_flash:3534:64:fwd': 'A', 'claude_3.7_sonnet:3534:234:fwd': 'A', 'gemini_2.5_pro:3534:29:bwd': 'B', 'claude_4_opus:3534:45:fwd': 'A'}",5,hard,1.583715844154358,3.2194676637649535,3.6731077788261515,0.79808030511123,0.7985681871079813,"{'gemini_2.5_flash_lite:3534:99:bwd': 'factor_1', 'gemini_2.5_flash:3534:64:fwd': 'factor_1', 'claude_3.7_sonnet:3534:234:fwd': 'factor_1', 'gemini_2.5_pro:3534:29:bwd': 'factor_1', 'claude_4_opus:3534:45:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.2, 'mistral_3b': 0.4, 'mistral_8b': 0.2, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.6}"
abc368_e,"['qwen3_235b:abc368_e:154:fwd', 'gemini_2.5_flash_lite:abc368_e:300:bwd', 'gemini_2.5_flash:abc368_e:399:fwd']","['qwen3_235b:abc368_e:154', 'gemini_2.5_flash_lite:abc368_e:300', 'gemini_2.5_flash:abc368_e:399']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:abc368_e:154:fwd': 'A', 'gemini_2.5_flash_lite:abc368_e:300:bwd': 'B', 'gemini_2.5_flash:abc368_e:399:fwd': 'A'}",3,hard,2.3549110492070517,3.990663011868795,4.673881943730719,4.485134905559546,4.483258926173505,"{'qwen3_235b:abc368_e:154:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc368_e:300:bwd': 'factor_1', 'gemini_2.5_flash:abc368_e:399:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.5, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.3333333333333333}"
3631,"['claude_3.7_sonnet:3631:242:bwd', 'claude_4_opus:3631:56:bwd', 'qwen3_235b:3631:66:bwd', 'gemini_2.5_pro:3631:42:bwd', 'claude_4_sonnet:3631:89:fwd', 'gemini_2.5_flash:3631:82:bwd']","['claude_3.7_sonnet:3631:242', 'claude_4_opus:3631:56', 'qwen3_235b:3631:66', 'gemini_2.5_pro:3631:42', 'claude_4_sonnet:3631:89', 'gemini_2.5_flash:3631:82']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_3.7_sonnet:3631:242:bwd': 'B', 'claude_4_opus:3631:56:bwd': 'B', 'qwen3_235b:3631:66:bwd': 'B', 'gemini_2.5_pro:3631:42:bwd': 'B', 'claude_4_sonnet:3631:89:fwd': 'A', 'gemini_2.5_flash:3631:82:bwd': 'B'}",6,easy,0.5246973302370558,2.1604491472244263,4.077562905058537,1.4654924856077278,1.4651892565323246,"{'claude_3.7_sonnet:3631:242:bwd': 'factor_1', 'claude_4_opus:3631:56:bwd': 'factor_1', 'qwen3_235b:3631:66:bwd': 'factor_1', 'gemini_2.5_pro:3631:42:bwd': 'factor_1', 'claude_4_sonnet:3631:89:fwd': 'factor_1', 'gemini_2.5_flash:3631:82:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.8333333333333334, 'mistral_14b': 0.0, 'mistral_3b': 0.16666666666666666, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.16666666666666666, 'qwen3_5_27b': 0.8333333333333334, 'qwen3_5_2b': 0.8333333333333334, 'qwen3_5_4b': 0.8333333333333334, 'qwen3_5_9b': 0.8333333333333334}"
3765,"['gemini_2.5_flash:3765:116:fwd', 'gemini_2.5_pro:3765:66:bwd', 'qwen3_235b:3765:94:fwd', 'gemini_2.5_flash_lite:3765:160:bwd']","['gemini_2.5_flash:3765:116', 'gemini_2.5_pro:3765:66', 'qwen3_235b:3765:94', 'gemini_2.5_flash_lite:3765:160']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:3765:116:fwd': 'A', 'gemini_2.5_pro:3765:66:bwd': 'B', 'qwen3_235b:3765:94:fwd': 'A', 'gemini_2.5_flash_lite:3765:160:bwd': 'B'}",4,hard,1.6439752578735352,3.2797270119190216,7.093044572619862,1.272452062541478,1.272527157036547,"{'gemini_2.5_flash:3765:116:fwd': 'factor_1', 'gemini_2.5_pro:3765:66:bwd': 'factor_1', 'qwen3_235b:3765:94:fwd': 'factor_1', 'gemini_2.5_flash_lite:3765:160:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.25, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.75, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc345_d,"['gemini_2.5_flash_lite:abc345_d:249:fwd', 'gemini_2.5_pro:abc345_d:100:bwd', 'gemini_2.5_flash:abc345_d:186:bwd', 'claude_4_sonnet:abc345_d:189:fwd']","['gemini_2.5_flash_lite:abc345_d:249', 'gemini_2.5_pro:abc345_d:100', 'gemini_2.5_flash:abc345_d:186', 'claude_4_sonnet:abc345_d:189']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc345_d:249:fwd': 'A', 'gemini_2.5_pro:abc345_d:100:bwd': 'B', 'gemini_2.5_flash:abc345_d:186:bwd': 'B', 'claude_4_sonnet:abc345_d:189:fwd': 'A'}",4,hard,2.634765625,4.270517349243164,5.324024782458221,1.0223638105441992,1.0227241060253127,"{'gemini_2.5_flash_lite:abc345_d:249:fwd': 'factor_1', 'gemini_2.5_pro:abc345_d:100:bwd': 'factor_1', 'gemini_2.5_flash:abc345_d:186:bwd': 'factor_1', 'claude_4_sonnet:abc345_d:189:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.25, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.25}"
abc341_e,"['gemini_2.5_flash_lite:abc341_e:243:bwd', 'gemini_2.5_flash:abc341_e:183:fwd', 'gemini_2.5_pro:abc341_e:96:fwd']","['gemini_2.5_flash_lite:abc341_e:243', 'gemini_2.5_flash:abc341_e:183', 'gemini_2.5_pro:abc341_e:96']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc341_e:243:bwd': 'B', 'gemini_2.5_flash:abc341_e:183:fwd': 'A', 'gemini_2.5_pro:abc341_e:96:fwd': 'A'}",3,medium,0.95788045724233,2.593632221221924,6.744951945480891,2.5521501042258934,2.5513884953224544,"{'gemini_2.5_flash_lite:abc341_e:243:bwd': 'factor_1', 'gemini_2.5_flash:abc341_e:183:fwd': 'factor_1', 'gemini_2.5_pro:abc341_e:96:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.5, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}"
arc185_b,"['claude_4_opus:arc185_b:191:bwd', 'gemini_2.5_flash:arc185_b:294:bwd', 'gemini_2.5_flash_lite:arc185_b:383:bwd', 'qwen3_235b:arc185_b:209:fwd', 'claude_4_sonnet:arc185_b:272:bwd', 'gemini_2.5_pro:arc185_b:252:bwd', 'claude_3.7_sonnet:arc185_b:179:bwd']","['claude_4_opus:arc185_b:191', 'gemini_2.5_flash:arc185_b:294', 'gemini_2.5_flash_lite:arc185_b:383', 'qwen3_235b:arc185_b:209', 'claude_4_sonnet:arc185_b:272', 'gemini_2.5_pro:arc185_b:252', 'claude_3.7_sonnet:arc185_b:179']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:arc185_b:191:bwd': 'B', 'gemini_2.5_flash:arc185_b:294:bwd': 'B', 'gemini_2.5_flash_lite:arc185_b:383:bwd': 'B', 'qwen3_235b:arc185_b:209:fwd': 'A', 'claude_4_sonnet:arc185_b:272:bwd': 'B', 'gemini_2.5_pro:arc185_b:252:bwd': 'B', 'claude_3.7_sonnet:arc185_b:179:bwd': 'B'}",7,medium,-1.1668875515460968,0.4688643217086792,5.234368530651319,2.048023314806685,2.047290713051841,"{'claude_4_opus:arc185_b:191:bwd': 'factor_1', 'gemini_2.5_flash:arc185_b:294:bwd': 'factor_1', 'gemini_2.5_flash_lite:arc185_b:383:bwd': 'factor_1', 'qwen3_235b:arc185_b:209:fwd': 'factor_1', 'claude_4_sonnet:arc185_b:272:bwd': 'factor_1', 'gemini_2.5_pro:arc185_b:252:bwd': 'factor_1', 'claude_3.7_sonnet:arc185_b:179:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.7142857142857143, 'mistral_14b': 0.42857142857142855, 'mistral_3b': 0.42857142857142855, 'mistral_8b': 0.42857142857142855, 'qwen3_5_0_8b': 0.2857142857142857, 'qwen3_5_27b': 0.8571428571428571, 'qwen3_5_2b': 0.8571428571428571, 'qwen3_5_4b': 0.8571428571428571, 'qwen3_5_9b': 0.8571428571428571}"
2857,"['gemini_2.5_flash:2857:312:fwd', 'claude_4_sonnet:2857:11:bwd', 'gemini_2.5_flash_lite:2857:12:bwd', 'claude_4_opus:2857:7:fwd']","['gemini_2.5_flash:2857:312', 'claude_4_sonnet:2857:11', 'gemini_2.5_flash_lite:2857:12', 'claude_4_opus:2857:7']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:2857:312:fwd': 'A', 'claude_4_sonnet:2857:11:bwd': 'B', 'gemini_2.5_flash_lite:2857:12:bwd': 'B', 'claude_4_opus:2857:7:fwd': 'A'}",4,medium,-2.390023171901703,-0.7542714178562164,7.676737559981815,1.2701070881630843,1.2701844975003964,"{'gemini_2.5_flash:2857:312:fwd': 'factor_1', 'claude_4_sonnet:2857:11:bwd': 'factor_1', 'gemini_2.5_flash_lite:2857:12:bwd': 'factor_1', 'claude_4_opus:2857:7:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 1.0, 'mistral_3b': 0.75, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}"
3563,"['gemini_2.5_flash:3563:71:fwd', 'claude_4_sonnet:3563:78:bwd', 'gemini_2.5_flash_lite:3563:108:bwd', 'gemini_2.5_pro:3563:33:bwd', 'claude_4_opus:3563:50:fwd']","['gemini_2.5_flash:3563:71', 'claude_4_sonnet:3563:78', 'gemini_2.5_flash_lite:3563:108', 'gemini_2.5_pro:3563:33', 'claude_4_opus:3563:50']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:3563:71:fwd': 'A', 'claude_4_sonnet:3563:78:bwd': 'B', 'gemini_2.5_flash_lite:3563:108:bwd': 'B', 'gemini_2.5_pro:3563:33:bwd': 'B', 'claude_4_opus:3563:50:fwd': 'A'}",5,hard,-0.23426058292388915,1.4014911651611328,6.30327668023031,1.2293832345552405,1.2293618186367603,"{'gemini_2.5_flash:3563:71:fwd': 'factor_1', 'claude_4_sonnet:3563:78:bwd': 'factor_1', 'gemini_2.5_flash_lite:3563:108:bwd': 'factor_1', 'gemini_2.5_pro:3563:33:bwd': 'factor_1', 'claude_4_opus:3563:50:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.4, 'mistral_14b': 0.4, 'mistral_3b': 0.2, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.4, 'qwen3_5_9b': 0.6}"
abc359_d,"['gemini_2.5_pro:abc359_d:112:fwd', 'gemini_2.5_flash_lite:abc359_d:273:bwd', 'claude_3.7_sonnet:abc359_d:137:fwd', 'gemini_2.5_flash:abc359_d:204:bwd']","['gemini_2.5_pro:abc359_d:112', 'gemini_2.5_flash_lite:abc359_d:273', 'claude_3.7_sonnet:abc359_d:137', 'gemini_2.5_flash:abc359_d:204']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_pro:abc359_d:112:fwd': 'A', 'gemini_2.5_flash_lite:abc359_d:273:bwd': 'B', 'claude_3.7_sonnet:abc359_d:137:fwd': 'A', 'gemini_2.5_flash:abc359_d:204:bwd': 'B'}",4,hard,4.096454374492168,5.732206284999847,3.8226994297904318,1.9876786754852467,1.9871687976330508,"{'gemini_2.5_pro:abc359_d:112:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc359_d:273:bwd': 'factor_1', 'claude_3.7_sonnet:abc359_d:137:fwd': 'factor_1', 'gemini_2.5_flash:abc359_d:204:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.25, 'mistral_3b': 0.5, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
